IE_XML_ID;IE_NAME;IP_PROP19;IP_PROP20;CV_PRICE_1;CV_CURRENCY_1
496;KM 70/20 C mit 2.SB подметальная машина;;0;0.00;RUB
497;Каналопромывочный шланг 20 метров с вращ. форсункой;;0;7000.00;RUB
498;KM 75/40 W G подметальная машина;;0;0.00;RUB
499;WVP 10 *EU стеклоочиститель профессиональный ;;0;8289.00;RUB
500;WVP 10 Adv стеклоочиститель профессиональный;;0;11289.00;RUB
501;Каналопромывочный шланг 30 метров с вращ. форсункой;;0;10500.00;RUB
502;Фильтр 1 дюйм;;0;1400.00;RUB
503;Каналопромывочный шланг 25 метров с форсункой 1*3 с боем вперед-назад;;0;8150.00;RUB
504;Каналопромывочный шланг 10 метров с форсункой 1*3 с боем вперед-назад;;0;3260.00;RUB
505;Каналопромывочный шланг 30 метров с форсункой 1*3 с боем вперед-назад;;0;9780.00;RUB
506;Шланг высокого давления двухоплеточный 30 метров диаметр 8 мм;;0;6000.00;RUB
507;Шланг высокого давления двухоплеточный 25 метров диаметр 8 мм;;0;5000.00;RUB
510;Экспресс-полироль для кузова Complex LUXE (0,5 л) ;;0;280.00;RUB
512;Мешки Rein, из нетканого материала T 12;;0;1000.00;RUB
513;"Мeшo&#312;и Rein, из нетканого материала MV 2, WD 2";;0;550.00;RUB
514;Мешки Rein, из нетканого материала VC 6;;0;600.00;RUB
515;Мешки Rein, из нетканого материала T 7/1, T 9/1, T 10;;0;1000.00;RUB
516;Мешки Rein, из нетканого материала T 15/1, 17/1;;0;1000.00;RUB
517;Мешки Rein, из нетканого материала MV 3, WD 3, SE 4001-4002;;0;500.00;RUB
518;Мешки Rein, из нетканого материала NT 27/1;;0;1000.00;RUB
521;Пенная насадка LS-3 с латунным наконечником для Bosch (до 2013г) для моек Bosch;;0;1550.00;RUB
522;Пенная насадка LS-3 с пластиковым наконечником для Bosch (после 2013г) для моек Bosch;;0;2220.00;RUB
523;Шланг высокого давления (7,5 метров) для прочистки канализации с пластиковым наконечником для моек Bosch;;0;1550.00;RUB
524;Шланг высокого давления для прочистки канализации 15 м с пластиковым наконечником для моек Bosch;;0;1950.00;RUB
525;Шланг высокого давления для прочистки канализации 7,5 м с латунным наконечником для моек Bosch;;0;1170.00;RUB
526;Шланг высокого давления на 15 метров для прочистки канализации с латунным наконечником для моек Bosch;;0;1570.00;RUB
527;Комплект пескоструйный с латунным наконечником для Bosch (до 2013 г) для моек Bosch;;0;1270.00;RUB
528;Комплект пескоструйный с пластиковым наконечником для Bosch (после 2013 г) для моек Bosch;;0;1650.00;RUB
529;Шланг высокого давления для Bosch 10 м гайка М22х1,5 - гайка М22х1,5 для моек Bosch;;0;860.00;RUB
530;Сеточка запенивающая для моек;;0;100.00;RUB
531;Пенная насадка LS-3 с латунным наконечником для моек Stihl;;0;1500.00;RUB
532;Шланг высокого давления для прочистки канализаций 7,5 м с латунным наконечником для моек Stihl;;0;1110.00;RUB
533;Шланг высокого давления для прочистки канализации 15 м с латунным наконечником для моек Stihl;;0;1510.00;RUB
534;Комплект пескоструйный с латунным наконечником для моек Stihl;;0;1210.00;RUB
535;Шланг высокого давления 10 м гайка М22х1,5 - гайка М22х1,5 для моек Stihl;;0;860.00;RUB
536;Пенная насадка LS-3 с латунным наконечником для мойки высокого давления Elitech;;0;1500.00;RUB
537;Пенная насадка LS-3 с латунным наконечником для мойки высокого давления Lavor;;0;1500.00;RUB
538;Пенная насадка LS-3 с латунным наконечником для мойки высокого давления Kranzle;;0;1450.00;RUB
539;Пенная насадка LS-3 с латунным наконечником для мойки высокого давления Nilfisk-Alto;;0;1500.00;RUB
540;Шланг высокого давления для прочистки канализаций 7,5 м с латунным наконечником для мойки высокого давления Elitech;;0;1100.00;RUB
541;Шланг высокого давления для прочистки канализаций 15 м с латунным наконечником для мойки высокого давления Elitech;;0;1500.00;RUB
542;Шланг высокого давления для прочистки канализации 7,5 м с латунным наконечником для мойки высокого давления Lavor;;0;1100.00;RUB
543;Шланг высокого давления для прочистки канализации 15 м с латунным наконечником для мойки высокого давления Lavor;;0;1500.00;RUB
544;Шланг высокого давления для прочистки канализаций 7,5 м с латунным наконечником для мойки высокого давления Kranzle;;0;1100.00;RUB
545;Шланг высокого давления для прочистки канализаций 15 м с латунным наконечником для мойки высокого давления Kranzle;;0;1500.00;RUB
546;Шланг высокого давления для прочистки канализаций 7,5 м с латунным наконечником для мойки высокого давления Nilfisk Alto;;0;1100.00;RUB
547;Шланг высокого давления для прочистки канализаций 15 м с латунным наконечником для мойки высокого давления Nilfisk Alto;;0;1500.00;RUB
548;Шланг высокого давления 10 м гайка М22х1,5 - гайка М22х1,5 для мойки высокого давления;;0;860.00;RUB
549;Комплект пескоструйный с латунным наконечником для Elitech;;0;1200.00;RUB
550;Комплект пескоструйный с латунным наконечником для мойки высокого давления Lavor;;0;1210.00;RUB
551;Комплект пескоструйный с латунным наконечником для мойки высокого давления Kranzle;;0;1200.00;RUB
552;Комплект пескоструйный с латунным наконечником для мойки высокого давления Nilfisk-Alto;;0;1210.00;RUB
553;Пенная насадка LS-3 с пластиковым наконечником для Karcher;;0;1450.00;RUB
554;Пенная насадка LS-3 с латунным наконечником для моек Karcher;;0;1550.00;RUB
555;Сеточка запенивающая для АВД;;0;100.00;RUB
556;Шланг высокого давления (10 метров) для мойки Karcher. Штуцер NEW;;0;860.00;RUB
557;Шланг высокого давления для Karcher 10м гайка М22х1,5 - штуцер М22х1,5;;0;1170.00;RUB
558;Шланг высокого давления для Karcher 10 м Гайка М22х1,5 - штуцер d=10;;0;860.00;RUB
559;Шланг высокого давления для Karcher 10 м гайка М22х1,5;;0;860.00;RUB
560;Шланг высокого давления для Karcher 10 м штуцер NEW - штуцер NEW поворотный;;0;1650.00;RUB
561;Шланг высокого давления для прочистки канализаций 7,5 м с пластиковым наконечником для Karcher;;0;950.00;RUB
562;Шланг высокого давления для прочистки канализаций 15 м с пластиковым наконечником для Karcher;;0;1500.00;RUB
563;Шланг высокого давления для прочистки канализаций 7,5 м с металлическим наконечником для Karcher;;0;1200.00;RUB
564;Шланг высокого давления для прочистки канализаций 15 м с металлическим наконечником для Karcher;;0;1600.00;RUB
566;Комплект пескоструйный с латунным наконечником для мойки Karcher;;0;1260.00;RUB
567;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м штуцер NEW - штуцер NEW;;0;1500.00;RUB
568;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м штуцер NEW - штуцер NEW;;0;2250.00;RUB
569;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м штуцер NEW - штуцер NEW;;0;3000.00;RUB
570;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м штуцер NEW - штуцер NEWпов;;0;1900.00;RUB
571;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м штуцер NEW - штуцер NEWпов;;0;2650.00;RUB
572;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м штуцер NEW - штуцер NEWпов;;0;3400.00;RUB
573;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м штуцер NEW - штуцер NEW;;0;1700.00;RUB
574;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м штуцер NEW - штуцер NEW;;0;2550.00;RUB
575;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м штуцер NEW - штуцер NEW;;0;3400.00;RUB
576;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м штуцер NEW - штуцер NEWпов;;0;2100.00;RUB
577;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м штуцер NEW - штуцер NEWпов;;0;2950.00;RUB
578;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м штуцер NEW - штуцер NEWпов;;0;3800.00;RUB
579;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м штуцер NEW - гайка М22х1,5;;0;1500.00;RUB
580;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м штуцер NEW - гайка М22х1,5;;0;2250.00;RUB
581;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м штуцер NEW - гайка М22х1,5;;0;3000.00;RUB
582;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м штуцер NEW - гайка М22х1,5;;0;1700.00;RUB
583;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м штуцер NEW - гайка М22х1,5;;0;2550.00;RUB
584;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м штуцер NEW - гайка М22х1,5;;0;3400.00;RUB
585;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м штуцер NEWпов - гайка М22х1,5;;0;1900.00;RUB
586;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м штуцер NEWпов - гайка М22х1,5;;0;2650.00;RUB
587;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м штуцер NEWпов - гайка М22х1,5;;0;3400.00;RUB
588;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м штуцер NEWпов - гайка М22х1,5;;0;2100.00;RUB
589;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м штуцер NEWпов - гайка М22х1,5;;0;2950.00;RUB
590;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м штуцер NEWпов - гайка М22х1,5;;0;3800.00;RUB
591;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м штуцер d=10 - гайка М22х1,5;;0;1500.00;RUB
592;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м штуцер d=10 - гайка М22х1,5;;0;2250.00;RUB
593;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м штуцер d=10 - гайка М22х1,5;;0;3000.00;RUB
594;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м штуцер d=10 - гайка М22х1,5;;0;1700.00;RUB
595;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м штуцер d=10 - гайка М22х1,5;;0;2550.00;RUB
596;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м штуцер d=10 - гайка М22х1,5;;0;3400.00;RUB
598;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5;;0;2250.00;RUB
599;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5;;0;3000.00;RUB
600;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5;;0;1500.00;RUB
601;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5;;0;2250.00;RUB
602;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5;;0;3000.00;RUB
603;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5;;0;1700.00;RUB
604;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5;;0;2550.00;RUB
605;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5;;0;3400.00;RUB
606;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5;;0;1700.00;RUB
607;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5;;0;2550.00;RUB
608;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5;;0;3400.00;RUB
609;Пенная насадка LS-3 (Premium) вход М22х1,5г EASY!Lock для профессионального Karcher;;0;1570.00;RUB
610;Пенная насадка LS-3 с ниппелем типа ARS для быстроразъемного соединения к аппарату высокого давления Керхер;;0;1650.00;RUB
611;Комплект пенный для Karcher: пенная насадка LS-3 с байонетом + переходники для проф. пистолета (ARS) к мойке Керхер;;0;3250.00;RUB
612;Пенная насадка LS-3 с наконечником KW для быстроразъемного соединения к аппарату высокого давления Керхер;;0;1600.00;RUB
613;Комплект пенный для АВД Karcher: пенная насадка LS-3 с байонетом + переходники для проф. пистолета (KW);;0;3400.00;RUB
615;Шланг высокого давления для АВД Karcher 10м гайка М22х1,5 - штуцер М22х1,5;;0;1170.00;RUB
616;Шланг высокого давления для прочистки канализаций 7,5 м с наконечником ARS для профессионального Karcher;;0;1270.00;RUB
617;Шланг высокого давления для прочистки канализаций 15 м с наконечником ARS для профессионального Karcher;;0;1670.00;RUB
618;Шланг высокого давления для прочистки канализаций 15 м с наконечником KW для профессионального Karcher;;0;1630.00;RUB
619;Шланг высокого давления для прочистки канализаций 7,5 м с наконечником KW для профессионального Karcher;;0;1230.00;RUB
620;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;1500.00;RUB
621;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;2250.00;RUB
622;Шланг высокого давления резиновый DN6 однооплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;3000.00;RUB
623;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;2250.00;RUB
624;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;3000.00;RUB
625;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;1700.00;RUB
626;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 15 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;2550.00;RUB
627;Шланг высокого давления для АВД Karcher 10 м гайка М22х1,5 - гайка М22х1,5;;0;860.00;RUB
628;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;1500.00;RUB
629;Шланг высокого давления резиновый DN6 двухоплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;3400.00;RUB
630;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 10 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;1700.00;RUB
631;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 20 м гайка М22х1,5 - гайка М22х1,5 к АВД Крехер;;0;3400.00;RUB
632;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 10 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;1500.00;RUB
633;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 15 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;2250.00;RUB
634;Шланг высокого давления резиновый DN8 однооплеточный для Karcher 20 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;3000.00;RUB
635;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 10 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;1700.00;RUB
636;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 15 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;2550.00;RUB
637;Шланг высокого давления резиновый DN8 двухоплеточный для Karcher 20 м гайка М22х1,5 - штуцер d=11 к АВД Крехер;;0;3400.00;RUB
638;Комплект пескоструйный с наконечником KW для профессионального АВД Karcher;;0;1330.00;RUB
639;Комплект пескоструйный с наконечником ARS для профессионального АВД Karcher;;0;1370.00;RUB
640;Пистолет 44004 с байонетом KW для АВД Karcher;;0;2550.00;RUB
641;Пистолет 44004 с байонетом ARS для АВД Karcher;;0;2460.00;RUB
642;Пистолет 44002 с байонетом KW для АВД Karcher;;0;2250.00;RUB
643;Пистолет 44002 с байонетом ARS для АВД Karcher;;0;2160.00;RUB
644;Пистолет 43003 с байонетом KW для АВД Karcher;;0;2450.00;RUB
645;Пистолет 43003 с байонетом ARS для АВД Karcher;;0;2360.00;RUB
646;Пистолет 43001 с байонетом KW для АВД Karcher;;0;2000.00;RUB
647;Шланг высокого давления для Karcher 10 м гайка М22х1,5 - штуцер NEW;;0;860.00;RUB
648;Пистолет 43001 с байонетом ARS к АВД Karcher;;0;1910.00;RUB
649;Мешки Rein, из нетканого материала SE 5.100. MV 2 Premium,WD 2.400/2.500;;0;800.00;RUB
650;Мешки Rein, из нетканого материала MV 4-MV 6, WD 5.000-5.999;;0;700.00;RUB
651;Фильтр защиты мотора DS 5500/5600;;0;600.00;RUB
652;Фильтр плоский NT 361, 35/1, 45/1, 55/1;;0;1250.00;RUB
653;Авто-шампунь Mirlexx Active Foam 1,2 кг (красная);;0;320.00;RUB
654;Авто-шампунь Mirlexx Active Foam 5,5 кг (красная);;0;1100.00;RUB
655;Авто-шампунь Mirlexx Active Foam 12 кг (красная);;0;1900.00;RUB
656;Авто-шампунь Mirlexx Active Foam 24 кг (красная);;0;3000.00;RUB
657;Двойная Mirlexx Double Foam 5,5 кг;;0;1050.00;RUB
658;Двойная Mirlexx Double Foam 12 кг;;0;1950.00;RUB
659;Двойная Mirlexx Double Foam 24 кг;;0;3400.00;RUB
660;Mirlexx моющее Химчистка салона Active Cleaner 500 мл;;0;360.00;RUB
661;Авто-шампунь Mirlexx Daily Foam 5,5 кг (синяя);;0;800.00;RUB
662;Авто-шампунь Mirlexx Daily Foam 24 кг (синяя);;0;2300.00;RUB
663;Авто-шампунь Mirlexx Motor Foam 1,2  кг;;0;250.00;RUB
664;Авто-шампунь Mirlexx Motor Foam 5.5 кг;;0;800.00;RUB
665;Химчистка салона UniClean  (5 л);;0;600.00;RUB
666;Средство для чернения резины FS-Black Shine (1 л);;0;240.00;RUB
667;Средство для чернения резины FS-Black Shine (0,5 л);;0;230.00;RUB
668;Средство для бесконтактной мойки FS жидкий тефлон (1 л);;0;810.00;RUB
669;"Полироль-очиститель пластика Polyrol Matte матовый блеск (1 л) с ароматом ""Ваниль""";;0;270.00;RUB
670;Жидкий воск FS  - Vosk (малина) - (1 л);;0;310.00;RUB
671;Средство для бесконтактной мойки FS-GEL (5 л);;0;1100.00;RUB
672;Средство для бесконтактной мойки FS-GEL (1 л);;0;300.00;RUB
673;Средство для бесконтактной мойки FS жидкий тефлон (5 л);;0;2700.00;RUB
674;Жидкий воск FS  - Vosk  (5 л) ;;0;850.00;RUB
675;"Губка ""Кузов"" желтая крупнопористая ";;0;90.00;RUB
676;Салфетка для стекла, микрофибра Vortex;;0;260.00;RUB
677;Микрофибра для стекла ULTRA Vortex;;0;120.00;RUB
678;Перфорированная салфетка замша  ;;0;320.00;RUB
679;Суперпрочная салфетка микрофибра Vortex ;;0;140.00;RUB
680;Ультрамягкая салфетка микрофибра Vortex;;0;200.00;RUB
682;Karcher SI 4 + Iron Kit гладильная система;;0;0.00;RUB
683;Мешок синтетический ROCK professional К30 для пылecoca КАRСНЕR СV 30,СV 48;;0;550.00;RUB
684;"Мнoгopaзoвый мeшo&#312; ROCK professional ZІР-K 30  для Кarcher СV30, СV 38";;0;1300.00;RUB
685;"Флиcoвыe фильтp-мeш&#312;и ROCK professional К6 для пылecoca КАRСНЕR Т 7/1, Т9/1";;0;500.00;RUB
686;"Мeшo&#312; мнoгopaзoвый ROCK professional ZІР-К6 для пылecoca КАRСНЕR Т7, Т10 - 1 штy&#312;a";;0;950.00;RUB
687;"Синтeтичec&#312;иe мeш&#312;и ROCK professional К8 для пылecoca КАRСНЕR Т15/1, Т17/1";;0;550.00;RUB
688;" Мнoгopaзoвый мeшo&#312; ROCK professional ZІР-К8 для пылecoca КАRСНЕR Т15, Т17";;0;1050.00;RUB
689;"Синтeтичec&#312;иe мeш&#312;и ROCK professional К11 для пылecoca КАRСНЕR NТ35, NТ360, NТ361";;0;800.00;RUB
690;" Мнoгopaзoвый мeшo&#312; МАХХ РОWЕR ZІР-К11 для пылecoca КАRСНЕR NТ27, NТ35, NТ 361";;0;1300.00;RUB
691;"Мнoгopaзoвый мeшo&#312; МАХХ РОWЕR ZІР-К13  для пылecoca КАRСНЕR 30/1 Тасt Те L";;0;1800.00;RUB
692;RОСК рrоfеѕѕіоnаl НМF35 НЕРА фильтp;;0;1350.00;RUB
693;Karcher VC 2 пылесос;;0;8989.00;RUB
694;Karcher DS 6 пылесос с аквафильтром;;0;21489.00;RUB
695;Karcher FC 3 Cordless аппарат для влажной уборки пола;;0;18989.00;RUB
696;Karcher RC 3 робот пылесос;;0;45989.00;RUB
697;Karcher FP 303  *EU Полотер;;0;17489.00;RUB
699;Шланг высокого давления для прочистки канализаций 10 м с пластиковым наконечником для Karcher;;0;1150.00;RUB
700;Матовая полироль-очиститель для пластиковых, кожаных изделий POLITURA (1л) Бабл Гам					;;0;440.00;RUB
701;Глянцевая полироль-очиститель для пластиковых, кожаных изделий POLITURA GLOSS (0,5л) Вишня					;;0;260.00;RUB
702;Глянцевая полироль-очиститель для пластиковых, кожаных изделий POLITURA GLOSS (1л) Вишня					;;0;560.00;RUB
703; Фильтр упакованный HEPA 13 VC 2;;0;570.00;RUB
704; Турбощетка;;0;4450.00;RUB
705;Турбонасадка для мягкой мебели;;0;3740.00;RUB
706;Насадка для матрасов;;0;750.00;RUB
707;Боковые щетки набор (RC3);;0;0.00;RUB
708;Фильтр набор (RC3);;0;0.00;RUB
709;Средство для общей чистки твердых напольных покрытий RM 533;;0;670.00;RUB
710;Круглые полировальные пады;;0;1500.00;RUB
711; Полировальные пады для лакированного паркета / ламината;;0;1850.00;RUB
712; Полировальные пады для камня / линолеума;;0;1850.00;RUB
713;Комплект желтых роликовых щеток ;;0;1450.00;RUB
716;Комплект серых роликовых щеток;;0;1450.00;RUB
717;Средство для уборки каменных полов RM 537;;0;590.00;RUB
719;Боковая щетка ;;0;0.00;RUB
720; Микроволоконная обтяжка;;0;760.00;RUB
721;RM 500 концентрат чистящего средства для стекол;;0;340.00;RUB
722;Всасывающая насадка (170 мм);;0;870.00;RUB
723;Концентрат чистящего средства RM 503 для окон;;0;440.00;RUB
725;Комплект микроволоконных обтяжек для ручной насадки;;0;1240.00;RUB
726;Комплект круглых щеток;;0;1330.00;RUB
727;Боковая щетка к подметальной машине;;0;4110.00;RUB
728;Стандартная цилиндрическая щетка;;0;7720.00;RUB
729;Сменный фильтрующий элемент;;0;490.00;RUB
730;МК клещей для крупногабаритного мусора;;0;0.00;RUB
731; Роликовая щетка жесткая;;0;0.00;RUB
732;Мягкая боковая щетка;;0;0.00;RUB
733;Картридж фильтра KM 75/40 W;;0;0.00;RUB
734;Боковая щетка жесткая;;0;0.00;RUB
735;Очиститель от следов скотча, наклеек, маркера, жевательной резинки ANTISTICK 0,5 л;;0;240.00;RUB
736;Очиститель от следов скотча, наклеек, маркера, жевательной резинки ANTISTICK  5л;;0;1540.00;RUB
737;Индустриальный обезжириватель FORTIS 1л;;0;350.00;RUB
738;Индустриальный обезжириватель FORTIS 5 л;;0;750.00;RUB
739;Cредство для удаления следов резины с напольных покрытий DESTEP 1л;;0;200.00;RUB
740;Cредство для удаления следов резины с напольных покрытий DESTEP 5л;;0;1400.00;RUB
741; Жесткая щеточная насадка;;0;1530.00;RUB
742;RM 519 cредство для влажной очистки ковров ;;0;590.00;RUB
743;Шланг ВД каналопромывочный однооплёточный, 06 мм, 15m (Керхер пл - форсунка 1*3 с боем вперед, 035);;0;4000.00;RUB
744;HD 9/23 G  мойка высокого давления;;0;0.00;RUB
745;Шланг ВД каналопромывочный однооплёточный, 06 мм, 15m (Керхер пл - форсунка вращающаяся, 035;;0;4350.00;RUB
746;Шланг ВД каналопромывочный однооплёточный, 06 мм, 15m (Керхер Ме - форсунка вращающаяся, 035;;0;4410.00;RUB
747;Шланг ВД каналопромывочный однооплёточный, 06 мм, 15m (Керхер Ме - форсунка 3/1), 035;;0;4060.00;RUB
748;Шланг ВД каналопромывочный однооплёточный, 06 мм, 10m (Керхер Ме - форсунка 3/1), 035;;0;2770.00;RUB
749;Шланг ВД каналопромывочный однооплёточный, 06 мм, 10m (Керхер Ме - форсунка вращ), 035;;0;3010.00;RUB
750;Шланг ВД каналопромывочный однооплёточный, 06 мм, 10m (Керхер пл- форсунка вращ), 035;;0;2950.00;RUB
751;Шланг ВД каналопромывочный однооплёточный, 06 мм, 10m (Керхер пл- форсунка 3/1), 035;;0;2710.00;RUB
752;Активное пенообразующее средство CP 940;;0;0.00;RUB
753; Интенсивное средство для общей чистки RM 750 (без НТА);;0;0.00;RUB
754; LED-фонарик для струйной трубки;;0;0.00;RUB
755;Адаптер 1 M22AG-TR22AG;;0;0.00;RUB
756; Жидкий воск RM 821;;0;0.00;RUB
757;Гель для чистки фасадов RM 43;;0;0.00;RUB
758; Адаптер 2 M22IG-TR22AG;;0;0.00;RUB
759;Адаптер для замены TR22IG-M22AG Ersatz;;0;0.00;RUB
760;Водоумягчительная установка WS 50;;0;0.00;RUB
761;Приспособление iSolar 400  для очистки солнечных батарей;;0;0.00;RUB
762;Мобильный водоумягчитель WS 100;;0;0.00;RUB
763;WR 20 трапецеидальная резьба;;0;0.00;RUB
764;WR 100 ;;0;0.00;RUB
765;WR 10 ;;0;0.00;RUB
766;FRV 30 Me для очистки поверхностей;;0;0.00;RUB
767;FRV 50 Me приспособлению для очистки поверхностей;;0;0.00;RUB
769;Средство для чистки поверхностей CA 30 C (5 л);;0;1400.00;RUB
770;Средство для чистки поверхностей CA 30 C (1 л);;0;400.00;RUB
771;Средство для уборки полов CA 50 C (5 л);;0;1330.00;RUB
772; Средство для очистки стекол CA 40 R (готовое к применению) ;;0;290.00;RUB
773; Средство для очистки стекол CA 40 R (5 л) ;;0;1180.00;RUB
774; Средство для уборки в санузлах CA 20 R (0,5 л);;0;330.00;RUB
775;Муфта;;0;0.00;RUB
776;Шланг DN 6, 10м;;0;0.00;RUB
777; Шланг высокого давления, 10 м, НД 8, 315 бар, удлинительный;;0;0.00;RUB
778;Шланг высокого давления, 15 м, НД 8, 315 бар, с вращающейся муфтой;;0;0.00;RUB
779; Шланг DN 8, 10 м ;;0;7160.00;RUB
780;Струйная трубка, 600 мм, поворотная;;0;0.00;RUB
781;Пистолет под штуцер Easy Press;;0;4260.00;RUB
782;Пистолет Easy Press M 22 x 1,5;;0;0.00;RUB
783;Фильтр тонкой очистки воды с адаптером;;0;2010.00;RUB
784;Пенная насадка Керхер -  трубка для пенной чистки с баллоном;;0;5730.00;RUB
785;Фильтр-мешки NT 65/2 ECO;;0;0.00;RUB
786;Вставной ниппель;;0;0.00;RUB
787;Быстродействующая муфта;;0;0.00;RUB
788;Муфта резьбовая для электроинструментов, DN 35;;0;0.00;RUB
789; Комплект для автомобиля, C-DN 35;;0;0.00;RUB
790;Плоский складчатый фильтр, бумажный;;0;0.00;RUB
791;Защитные очки для повышения контрастности;;0;790.00;RUB
792;Защитные прозрачные очки;;0;790.00;RUB
793;Защитные очки, солнцезащитное стекло;;0;790.00;RUB
794;Средство для уборки полов CA 50 C;;0;400.00;RUB
795;Средство для уборки в санузлах CA 20 C (5 л);;0;0.00;RUB
796;Средство для уборки в санузлах CA 20 C (1 л);;0;460.00;RUB
797;Средство для общей чистки санузлов CA 10 C ;;0;1920.00;RUB
798; Средство для общей чистки санузлов CA 10 C (1 л);;0;510.00;RUB
799;Автомобильный шампунь RM 811 ASF;;0;0.00;RUB
800;Автомобильный шампунь «3 в 1»;;0;490.00;RUB
801;Воск с интенсивным водоотталкивающим эффектом RM 824;;0;0.00;RUB
802;Средство для мойки высоким давлением RM 806;;0;5430.00;RUB
803;Средство для аппаратов высокого давления RM 806 (5л) ;;0;1660.00;RUB
804;Щелочное активное чистящее средство RM 81, без НТА ;;0;0.00;RUB
